,Unnamed: 0,Unnamed: 0.1,tweet_id,created_at,text,likes,retweeted,location,language,airline,string_text,subjectivity,polarity,sentiment,reason,cancel,staff,flight,cost,refund,customrt service,experience
243,538,1,1336883367103651841,2020-12-10 04:00:07,"['changi', 'ready', 'vaccine', 'distribution', 'asia', 'singapore', 'cargo', 'gear', 'safe', 'transportation']",0,False,"Central Region, Singapore",en,Singapor airlines,changi ready vaccine distribution asia singapore cargo gear safe transportation,0.5,0.35,Positive,['first'],0,0,0,0,0,0,0
244,551,16,1335992017956917248,2020-12-07 16:58:13,"['full', 'service', 'private', 'airline', 'vistara', 'entered', 'commercial', 'cooperation', 'framework', 'agreement']",0,False,WorldWide,en,Singapor airlines,full service private airline vistara entered commercial cooperation framework agreement,0.3083333333333333,0.11666666666666665,Positive,['best'],0,0,0,0,0,1,0
245,552,17,1335953533007519745,2020-12-07 14:25:17,"['full', 'service', 'private', 'airline', 'vistara', 'entered', 'commercial', 'cooperation', 'framework', 'agreement']",1,False,New Delhi,en,Singapor airlines,full service private airline vistara entered commercial cooperation framework agreement,0.3083333333333333,0.11666666666666665,Positive,['sexy'],0,0,0,0,0,1,0
246,559,24,1335765195738632192,2020-12-07 01:56:54,"['catch', 'covid', 'flight', 'excellent', 'analysis', 'happen', 'emirate', 'newzealand']",0,False,Asia,en,Singapor airlines,catch covid flight excellent analysis happen emirate newzealand,1.0,1.0,Positive,['worst'],0,0,1,0,0,0,0
247,566,32,1335164076079501312,2020-12-05 10:08:16,"['coronavirus', 'singapore', 'airline', 'ready', 'fleet', 'shipping', 'vaccine', 'southkorea', 'capital', 'began', 'enforcing']",1,False,"San Francisco, singapore ",en,Singapor airlines,coronavirus singapore airline ready fleet shipping vaccine southkorea capital began enforcing,0.5,0.2,Positive,"['best', 'best']",0,0,0,0,0,0,0
248,568,34,1334737122641764352,2020-12-04 05:51:42,"['consumer', 'flight', 'booking', 'cancelled', 'airline', 'covid', 'refund', 'processed', 'goibibo', 'complaint', 'filed']",0,False,,en,Singapor airlines,consumer flight booking cancelled airline covid refund processed goibibo complaint filed,0.2,-0.3,Negative,['best'],0,0,1,0,1,0,0
249,569,36,1334729763613622272,2020-12-04 05:22:28,"['consumer', 'flight', 'booking', 'cancelled', 'airline', 'covid', 'refund', 'processed', 'goibibo', 'complaint']",2,False,India,en,Singapor airlines,consumer flight booking cancelled airline covid refund processed goibibo complaint,0.2,-0.3,Negative,['full'],0,0,1,0,1,0,0
250,570,37,1334701348059635712,2020-12-04 03:29:33,"['singapore', 'airline', 'singapore', 'airline', 'expensive', 'year']",0,False,"Paris, France",en,Singapor airlines,singapore airline singapore airline expensive year,0.7,-0.5,Negative,['ready'],0,0,0,1,0,0,0
251,574,41,1334383477907578881,2020-12-03 06:26:27,"['stunning', 'needed', 'beauty', 'sleep', 'flying', 'world', 'longest', 'flight']",0,False,"Kuala Terengganu, Terengganu",en,Singapor airlines,stunning needed beauty sleep flying world longest flight,1.0,0.5,Positive,['first'],0,0,1,0,0,0,0
252,576,46,1334130980433653760,2020-12-02 13:43:07,"['arriving', 'early', 'morning', 'winter', 'light', 'avgeek']",8,False,Manchester,en,Singapor airlines,arriving early morning winter light avgeek,0.5,0.25,Positive,['rough'],0,0,0,0,0,0,0
253,579,68,1333806977814827008,2020-12-01 16:15:39,"['stunning', 'needed', 'beauty', 'sleep', 'flying', 'world', 'longest', 'flight']",155,False,"New York, NY",en,Singapor airlines,stunning needed beauty sleep flying world longest flight,1.0,0.5,Positive,['slowly'],0,0,1,0,0,0,0
254,581,1,1337154884043419649,2020-12-10 21:59:02,"['know', 'healthcare', 'hero', 'would', 'love', 'welldeserved', 'holiday', 'travel', 'restriction', 'ease']",0,False,,en,Qatar airways,know healthcare hero would love welldeserved holiday travel restriction ease,0.6,0.5,Positive,['special'],0,0,0,0,0,0,0
255,583,3,1337118346521690113,2020-12-10 19:33:50,"['wayticket', 'must', 'travel', 'namibia', 'surreal', 'qatarairways']",0,False,80012,en,Qatar airways,wayticket must travel namibia surreal qatarairways,1.0,0.25,Positive,['available'],0,0,0,0,0,0,0
256,584,4,1337117470608543751,2020-12-10 19:30:22,"['must', 'travel', 'namibia', 'surreal', 'qatarairways']",0,False,The world is my home,en,Qatar airways,must travel namibia surreal qatarairways,1.0,0.25,Positive,['live'],0,0,0,0,0,0,0
257,589,10,1337103925212717056,2020-12-10 18:36:32,"['enjoy', 'safe', 'trip', 'favourite', 'destination', 'qsuite', 'provides', 'total', 'privacy']",0,False,"Bengaluru, India",en,Qatar airways,enjoy safe trip favourite destination qsuite provides total privacy,0.5833333333333334,0.3,Positive,['live'],0,0,0,0,0,0,0
258,590,11,1337098001811185666,2020-12-10 18:13:00,"['global', 'game', 'transcends', 'culture', 'brings', 'together', 'show', 'world', 'skill', 'chance', 'qatar', 'airway']",0,False,Bahrain,en,Qatar airways,global game transcends culture brings together show world skill chance qatar airway,0.2,-0.2,Negative,['first'],0,0,0,0,0,0,0
259,594,15,1337087231467663361,2020-12-10 17:30:12,"['good', 'night', 'pearl', 'qatar', 'good', 'night', 'qatar', 'qatarinstagram', 'qatarweather', 'qatarlife', 'qatarfoundation']",0,False,State Of Qatar  ,en,Qatar airways,good night pearl qatar good night qatar qatarinstagram qatarweather qatarlife qatarfoundation,0.6000000000000001,0.7,Positive,"['famous', 'first']",0,0,0,0,0,0,0
260,595,17,1337085870554353670,2020-12-10 17:24:48,"['qatarairways', 'delighted', 'open', 'first', 'loro', 'piana', 'airport', 'boutique', 'middle']",0,False,Doha,en,Qatar airways,qatarairways delighted open first loro piana airport boutique middle,0.3833333333333333,0.2375,Positive,['thanks'],0,0,0,0,0,0,0
261,598,20,1337072080672628736,2020-12-10 16:30:00,"['enjoy', 'safe', 'trip', 'favourite', 'destination', 'qsuite', 'provides', 'total']",71,False,"Doha, Qatar",en,Qatar airways,enjoy safe trip favourite destination qsuite provides total,0.5833333333333334,0.3,Positive,['authentic'],0,0,0,0,0,0,0
262,599,21,1337070485692178434,2020-12-10 16:23:40,"['enjoy', 'safe', 'trip', 'favourite', 'destination', 'qsuite', 'provides', 'total']",0,False,"Lagos, Nigeria",en,Qatar airways,enjoy safe trip favourite destination qsuite provides total,0.5833333333333334,0.3,Positive,['friendly'],0,0,0,0,0,0,0
263,600,22,1337069758232072192,2020-12-10 16:20:46,"['terrible', 'customer', 'service', 'want', 'people', 'additional', 'rebook', 'fever']",0,False,,en,Qatar airways,terrible customer service want people additional rebook fever,1.0,-1.0,Negative,['attendant'],0,0,0,0,0,1,0
264,601,23,1337069600811397122,2020-12-10 16:20:09,"['terrible', 'customer', 'service', 'want', 'people', 'additional', 'rebook', 'fever']",1,False,,en,Qatar airways,terrible customer service want people additional rebook fever,1.0,-1.0,Negative,['attendant'],0,0,0,0,0,1,0
265,603,30,1337052596071227395,2020-12-10 15:12:34,"['seattle', 'added', 'qatar', 'airway', 'network', 'first', 'quarter', 'next', 'year', 'becoming', 'destinati']",1,False,United Kingdom,en,Qatar airways,seattle added qatar airway network first quarter next year becoming destinati,0.3944444444444444,0.2333333333333333,Positive,['fucked'],0,0,0,0,0,0,0
266,605,32,1337049679679401984,2020-12-10 15:00:59,"['qatar', 'airway', 'announces', 'flight', 'seattle', 'frequent', 'flyer', 'agreement', 'alaska', 'airline']",0,False,"Phoenix, AZ",en,Qatar airways,qatar airway announces flight seattle frequent flyer agreement alaska airline,0.3,0.1,Positive,"['depressing', 'exactly']",0,0,1,0,0,0,0
267,606,34,1337045922237308929,2020-12-10 14:46:03,"['video', 'dedicated', 'effort', 'hard', 'work', 'hope', 'best', 'result', 'thank']",0,False,,en,Qatar airways,video dedicated effort hard work hope best result thank,0.4208333333333333,0.35416666666666663,Positive,"['depressing', 'exactly']",0,0,0,0,0,0,0
268,607,36,1337041884380741635,2020-12-10 14:30:00,"['qatarairways', 'delighted', 'open', 'first', 'loro', 'piana', 'airport', 'boutique', 'midd']",59,False,"Doha, Qatar",en,Qatar airways,qatarairways delighted open first loro piana airport boutique midd,0.5111111111111111,0.31666666666666665,Positive,"['positive', 'positive']",0,0,0,0,0,0,0
269,608,37,1337039482017689609,2020-12-10 14:20:28,"['free', 'wifi', 'throughout', 'whole', 'flight', 'qatarairways']",0,False,,en,Qatar airways,free wifi throughout whole flight qatarairways,0.6000000000000001,0.30000000000000004,Positive,"['attendant', 'super', 'rude']",0,0,1,0,0,0,0
270,609,38,1337031046920101890,2020-12-10 13:46:57,"['ambassador', 'josé', 'ramón', 'bauzá', 'today', 'embassy', 'engaging', 'discussion']",0,False,"Balearic Islands, Spain",en,Qatar airways,ambassador josé ramón bauzá today embassy engaging discussion,0.7,0.4,Positive,['long'],0,0,0,0,0,0,0
271,610,39,1337028596096000001,2020-12-10 13:37:12,"['ambassador', 'josé', 'ramón', 'bauzá', 'today', 'embassy', 'engaging', 'discussion']",3,False,"Brussels, Belgium",en,Qatar airways,ambassador josé ramón bauzá today embassy engaging discussion,0.7,0.4,Positive,"['absolutely', 'terrible']",0,0,0,0,0,0,0
272,611,40,1337025209359097856,2020-12-10 13:23:45,"['excited', 'announce', 'sponsorship', 'agreement', 'arab', 'tennis', 'player', 'jabeur', 'look', 'forward']",0,False,Tunisie,en,Qatar airways,excited announce sponsorship agreement arab tennis player jabeur look forward,0.75,0.375,Positive,['awful'],0,0,0,0,0,0,0
273,612,41,1337024902201810944,2020-12-10 13:22:32,"['thrilled', 'welcome', 'jabeur', 'qatarairways', 'family', 'brand', 'ambassador', 'look', 'forward', 'seeing']",0,False,Tunisie,en,Qatar airways,thrilled welcome jabeur qatarairways family brand ambassador look forward seeing,0.8,0.7,Positive,"['safely', 'right']",0,0,0,0,0,0,0
274,615,44,1337012300167909376,2020-12-10 12:32:27,"['earlier', 'today', 'josé', 'ramón', 'bauzá', 'engaging', 'discussion', 'repatriation', 'international']",5,False,Belgium,en,Qatar airways,earlier today josé ramón bauzá engaging discussion repatriation international,0.4,0.13333333333333333,Positive,"['safely', 'right']",0,0,0,0,0,0,0
275,618,48,1336996994997489665,2020-12-10 11:31:38,"['travel', 'opportunity', 'seldom', 'better', 'time', 'away', 'qatarairways', 'safehaven', 'mald']",0,False,"Reading, Berkshire, UK",en,Qatar airways,travel opportunity seldom better time away qatarairways safehaven mald,0.5,0.5,Positive,"['safely', 'right']",0,0,0,0,0,0,0
276,623,53,1336973128434655232,2020-12-10 09:56:48,"['qatarairways', 'trying', 'customer', 'service', 'center', 'sent', 'email', 'tuesday']",0,False,London,en,Qatar airways,qatarairways trying customer service center sent email tuesday,0.1,-0.1,Negative,"['safely', 'right']",0,0,0,0,0,1,0
277,626,56,1336964004451938306,2020-12-10 09:20:32,"['qatarairways', 'delighted', 'open', 'first', 'loro', 'piana', 'airport', 'boutique', 'midd']",2,False,Al Hilal - C Ring Road,en,Qatar airways,qatarairways delighted open first loro piana airport boutique midd,0.5111111111111111,0.31666666666666665,Positive,"['excited', 'latest']",0,0,0,0,0,0,0
278,628,58,1336957817849167873,2020-12-10 08:55:57,"['female', 'passenger', 'pulled', 'flight', 'forced', 'invasive', 'exam', 'recently', 'given']",0,False,"Damascus, Syria",en,Qatar airways,female passenger pulled flight forced invasive exam recently given,0.2055555555555556,-0.10000000000000002,Negative,"['attendant', 'amazing', 'whole']",0,0,1,0,0,0,0
279,632,62,1336947399411941378,2020-12-10 08:14:33,"['qatarairways', 'clearly', 'violates', 'humanrights', 'forced', 'invasive', 'examination', 'female', 'airline', 'passeng']",0,False,"Sidon, Lebanon",en,Qatar airways,qatarairways clearly violates humanrights forced invasive examination female airline passeng,0.25,-0.06666666666666668,Negative,['great'],0,0,0,0,0,0,0
280,634,64,1336946518549356545,2020-12-10 08:11:03,"['many', 'passenger', 'alarmed', 'qatar', 'inability', 'accordingly', 'harassment', 'case', 'happened']",1,False,"Damascus, Syria ",en,Qatar airways,many passenger alarmed qatar inability accordingly harassment case happened,0.5,0.5,Positive,"['green', 'light']",0,0,0,0,0,0,0
281,635,65,1336945587300622336,2020-12-10 08:07:21,"['airport', 'qatar', 'love', 'know', 'kind', 'animal', 'aircraft', 'tail', 'know', 'comment', 'section']",0,False,Malaysia,en,Qatar airways,airport qatar love know kind animal aircraft tail know comment section,0.75,0.55,Positive,['nice'],0,0,0,0,0,0,0
282,636,66,1336945493943988225,2020-12-10 08:06:59,"['qatarairways', 'trying', 'customer', 'service', 'center', 'sent', 'email', 'tuesday']",0,False,,en,Qatar airways,qatarairways trying customer service center sent email tuesday,0.1,-0.1,Negative,"['good', 'loving']",0,0,0,0,0,1,0
283,639,71,1336909708033081347,2020-12-10 05:44:47,"['disgusting', 'airline', 'qatarairways']",0,False,"Hamedan, Iran",en,Qatar airways,disgusting airline qatarairways,1.0,-1.0,Negative,['fuck'],0,0,0,0,0,0,0
284,640,72,1336899364099387393,2020-12-10 05:03:41,"['read', 'today', 'edition', 'peninsula', 'december', 'latest', 'update', 'qatar', 'covid', 'middleeast', 'vaccine']",0,False,Qatar,en,Qatar airways,read today edition peninsula december latest update qatar covid middleeast vaccine,0.9,0.5,Positive,"['amazing', 'half', 'full']",0,0,0,0,0,0,0
285,641,73,1336885901977219072,2020-12-10 04:10:11,"['want', 'justice', 'victim', 'qatarairways']",0,False,  Jerusalem  Israel,en,Qatar airways,want justice victim qatarairways,0.05,-0.07500000000000001,Negative,['moron'],0,0,0,0,0,0,0
286,644,76,1336879643039711233,2020-12-10 03:45:19,"['qatarairways', 'qatar', 'government', 'contact', 'victim', 'since', 'australianwomen', 'subject']",0,False,Aden      yemen,en,Qatar airways,qatarairways qatar government contact victim since australianwomen subject,0.19166666666666665,-0.12083333333333332,Negative,['ridiculously'],0,0,0,0,0,0,0
287,645,81,1336858891271880705,2020-12-10 02:22:51,"['qatar', 'love', 'know', 'kind', 'animal', 'aircraft', 'tail', 'know', 'comment']",44,False,"Sepang, Malaysia",en,Qatar airways,qatar love know kind animal aircraft tail know comment,0.75,0.55,Positive,['impossible'],0,0,0,0,0,0,0
288,650,89,1336792669637382144,2020-12-09 21:59:43,"['approach', 'preparation', 'continue', 'coming', 'highlight', 'young', 'qatari']",0,False,,en,Qatar airways,approach preparation continue coming highlight young qatari,0.4,0.1,Positive,['forced'],0,0,0,0,0,0,0
289,651,94,1336755539800432649,2020-12-09 19:32:11,"['travel', 'opportunity', 'seldom', 'better', 'time', 'away', 'qatarairways', 'safehave']",0,False,"Reading, Berkshire, UK",en,Qatar airways,travel opportunity seldom better time away qatarairways safehave,0.5,0.5,Positive,"['cheap', 'good']",0,0,0,0,0,0,0
290,658,103,1336726330029862914,2020-12-09 17:36:06,"['sure', 'last', 'time', 'booked', 'flight', 'qatarairways', 'never', 'mess', 'company']",0,False,Gourev,en,Qatar airways,sure last time booked flight qatarairways never mess company,0.3768518518518518,0.19583333333333333,Positive,['first'],0,0,1,0,0,0,0
291,661,111,1336702146763354114,2020-12-09 16:00:01,"['qatar', 'airway', 'announced', 'plan', 'route', 'seattle', 'alongside', 'frequent', 'flyer', 'partnership', 'codeshare']",0,False,Global Travel Management,en,Qatar airways,qatar airway announced plan route seattle alongside frequent flyer partnership codeshare,0.3,0.1,Positive,['first'],0,0,0,0,0,0,0
292,663,115,1336694596307460099,2020-12-09 15:30:01,"['approach', 'preparation', 'continue', 'coming', 'highlight', 'young', 'qatari']",94,False,"Doha, Qatar",en,Qatar airways,approach preparation continue coming highlight young qatari,0.4,0.1,Positive,['good'],0,0,0,0,0,0,0
293,665,118,1336684826506764295,2020-12-09 14:51:11,"['timetravelling', 'best', 'friend', 'bill', 'facing', 'adventure', 'board', 'qatarairways', 'month', 'bill']",0,False,Fortaleza - Ceará,en,Qatar airways,timetravelling best friend bill facing adventure board qatarairways month bill,0.3,1.0,Positive,['first'],0,0,0,0,0,0,0
294,667,121,1336679494124355590,2020-12-09 14:30:00,"['timetravelling', 'best', 'friend', 'bill', 'facing', 'adventure', 'board', 'qatarairways', 'month', 'bill']",44,False,"Doha, Qatar",en,Qatar airways,timetravelling best friend bill facing adventure board qatarairways month bill,0.3,1.0,Positive,['first'],0,0,0,0,0,0,0
295,670,127,1336654752952803330,2020-12-09 12:51:41,"['today', 'shot', 'edit', 'totally', 'ripped', 'feature', 'stunning', 'dreamliner']",0,False,,en,Qatar airways,today shot edit totally ripped feature stunning dreamliner,0.875,0.25,Positive,"['loving', 'sure']",0,0,0,0,0,0,0
296,671,130,1336654502603214849,2020-12-09 12:50:41,"['thrilled', 'welcome', 'jabeur', 'qatarairways', 'family', 'brand', 'ambassador', 'look', 'forward', 'seei']",164,False,"Doha, Qatar",en,Qatar airways,thrilled welcome jabeur qatarairways family brand ambassador look forward seei,0.8,0.7,Positive,['first'],0,0,0,0,0,0,0
297,672,137,1336644562606039045,2020-12-09 12:11:12,"['today', 'shot', 'edit', 'totally', 'ripped', 'feature', 'stunning']",51,False,"Manchester, England",en,Qatar airways,today shot edit totally ripped feature stunning,0.875,0.25,Positive,['first'],0,0,0,0,0,0,0
298,676,159,1336603405201133568,2020-12-09 09:27:39,"['excited', 'announce', 'sponsorship', 'agreement', 'arab', 'tennis', 'player', 'jabeur', 'look']",442,False,"Doha, Qatar",en,Qatar airways,excited announce sponsorship agreement arab tennis player jabeur look,0.75,0.375,Positive,['elegant'],0,0,0,0,0,0,0
299,677,160,1336596955112173568,2020-12-09 09:02:01,"['qatarairways', 'female', 'passenger', 'clearly', 'violation', 'humanrights', 'must', 'accountab']",0,False,"Shiraz, Iran",en,Qatar airways,qatarairways female passenger clearly violation humanrights must accountab,0.275,0.05000000000000001,Positive,['merely'],0,0,0,0,0,0,0
300,678,161,1336591764677742592,2020-12-09 08:41:24,"['qatar', 'tight', 'strict', 'security', 'grown', 'ironic', 'fact', 'qatarairways', 'employee', 'able', 'harass']",0,False,"Jerusalem, Israel",en,Qatar airways,qatar tight strict security grown ironic fact qatarairways employee able harass,0.6035714285714285,0.17380952380952386,Positive,['kind'],0,1,0,0,0,0,0
301,679,162,1336590681901428737,2020-12-09 08:37:05,"['female', 'victim', 'invasive', 'examination', 'qatarairways', 'must', 'scared', 'shock', 'imagin']",0,False,"Luxor, Egypt",en,Qatar airways,female victim invasive examination qatarairways must scared shock imagin,0.10833333333333334,-0.037500000000000006,Negative,['elegant'],0,0,0,0,0,0,0
